,title_start,title_end,distance,soc_start,soc_end,startingjob_count,startingjob_trend,targetjob_count,targetjob_trend,targetjob_trend_pp,startingjob_trend_pp
219,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
220,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
221,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
222,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
223,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
224,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
225,Clerk,Clerk,1.0,947,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
226,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
227,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
228,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
229,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
230,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
231,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
232,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
233,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
234,Time Clerk,Clerk,0.9492225290516123,954,225,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
235,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
236,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
237,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
238,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
239,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
240,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
241,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
242,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
243,Contract Clerk,Contract Clerk,1.0,2503,1859,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
244,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
245,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
246,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
247,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
248,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
249,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
250,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
251,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
252,Time Clerk,Time Clerk,1.0,954,2130,4.0,-0.6923076923076923,4.0,-0.6923076923076923,-0.6923076923076923,-0.6923076923076923
253,Stock Clerk,Clerk,0.9418623115649915,953,225,5.0,-0.6153846153846154,4.0,-0.6923076923076923,-0.6923076923076923,-0.6153846153846154
254,Stock Clerk,Clerk,0.9418623115649915,953,225,5.0,-0.6153846153846154,4.0,-0.6923076923076923,-0.6923076923076923,-0.6153846153846154
255,Stock Clerk,Clerk,0.9418623115649915,953,225,5.0,-0.6153846153846154,4.0,-0.6923076923076923,-0.6923076923076923,-0.6153846153846154
256,Stock Clerk,Time Clerk,0.9749848291281107,953,2130,5.0,-0.6153846153846154,4.0,-0.6923076923076923,-0.6923076923076923,-0.6153846153846154
257,Stock Clerk,Time Clerk,0.9749848291281107,953,2130,5.0,-0.6153846153846154,4.0,-0.6923076923076923,-0.6923076923076923,-0.6153846153846154
258,Stock Clerk,Time Clerk,0.9749848291281107,953,2130,5.0,-0.6153846153846154,4.0,-0.6923076923076923,-0.6923076923076923,-0.6153846153846154
259,Data Entry Clerk,Clerk,0.9695477094413488,983,225,51.0,-0.43956043956043955,4.0,-0.6923076923076923,-0.6923076923076923,-0.43956043956043955
260,Data Entry Clerk,Clerk,0.9695477094413488,983,225,51.0,-0.43956043956043955,4.0,-0.6923076923076923,-0.6923076923076923,-0.43956043956043955
261,Data Entry Clerk,Clerk,0.9695477094413488,983,225,51.0,-0.43956043956043955,4.0,-0.6923076923076923,-0.6923076923076923,-0.43956043956043955
262,Billing Clerk,Clerk,0.9611758784055927,984,225,7.0,-0.6666666666666666,4.0,-0.6923076923076923,-0.6923076923076923,-0.6666666666666666
263,Billing Clerk,Clerk,0.9611758784055927,984,225,7.0,-0.6666666666666666,4.0,-0.6923076923076923,-0.6923076923076923,-0.6666666666666666
264,Billing Clerk,Clerk,0.9611758784055927,984,225,7.0,-0.6666666666666666,4.0,-0.6923076923076923,-0.6923076923076923,-0.6666666666666666
265,Document Clerk,Clerk,0.9709520853054336,1055,225,1.0,-0.9230769230769231,4.0,-0.6923076923076923,-0.6923076923076923,-0.9230769230769231
266,Document Clerk,Clerk,0.9709520853054336,1055,225,1.0,-0.9230769230769231,4.0,-0.6923076923076923,-0.6923076923076923,-0.9230769230769231
267,Document Clerk,Clerk,0.9709520853054336,1055,225,1.0,-0.9230769230769231,4.0,-0.6923076923076923,-0.6923076923076923,-0.9230769230769231
268,Materials Clerk,Clerk,0.9608916986533576,1241,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
269,Materials Clerk,Clerk,0.9608916986533576,1241,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
270,Materials Clerk,Clerk,0.9608916986533576,1241,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
271,Property Clerk,Clerk,0.9383184595238597,1435,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
272,Property Clerk,Clerk,0.9383184595238597,1435,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
273,Property Clerk,Clerk,0.9383184595238597,1435,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
274,Property Coordinator,Clerk,0.9383184595238597,1436,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
275,Property Coordinator,Clerk,0.9383184595238597,1436,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
276,Property Coordinator,Clerk,0.9383184595238597,1436,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
277,Sales Clerk,Clerk,0.9738286421087754,1437,225,35.0,1.0588235294117647,4.0,-0.6923076923076923,-0.6923076923076923,1.0588235294117647
278,Sales Clerk,Clerk,0.9738286421087754,1437,225,35.0,1.0588235294117647,4.0,-0.6923076923076923,-0.6923076923076923,1.0588235294117647
279,Sales Clerk,Clerk,0.9738286421087754,1437,225,35.0,1.0588235294117647,4.0,-0.6923076923076923,-0.6923076923076923,1.0588235294117647
280,Sales Clerk,Time Clerk,0.9588305367551171,1437,2130,35.0,1.0588235294117647,4.0,-0.6923076923076923,-0.6923076923076923,1.0588235294117647
281,Sales Clerk,Time Clerk,0.9588305367551171,1437,2130,35.0,1.0588235294117647,4.0,-0.6923076923076923,-0.6923076923076923,1.0588235294117647
282,Sales Clerk,Time Clerk,0.9588305367551171,1437,2130,35.0,1.0588235294117647,4.0,-0.6923076923076923,-0.6923076923076923,1.0588235294117647
283,Room Clerk,Clerk,0.9401336576859497,1519,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
284,Room Clerk,Clerk,0.9401336576859497,1519,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
285,Room Clerk,Clerk,0.9401336576859497,1519,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
286,Room Clerk,Time Clerk,0.9293267698993485,1519,2130,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
287,Room Clerk,Time Clerk,0.9293267698993485,1519,2130,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
288,Room Clerk,Time Clerk,0.9293267698993485,1519,2130,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
289,Reconciliation Clerk,Clerk,0.9489966195084425,1838,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
290,Reconciliation Clerk,Clerk,0.9489966195084425,1838,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
291,Reconciliation Clerk,Clerk,0.9489966195084425,1838,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
292,Bank Clerk,Clerk,0.9489966195084425,1839,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
293,Bank Clerk,Clerk,0.9489966195084425,1839,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
294,Bank Clerk,Clerk,0.9489966195084425,1839,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
295,Processing Clerk,Clerk,0.9580394019951964,2123,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
296,Processing Clerk,Clerk,0.9580394019951964,2123,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
297,Processing Clerk,Clerk,0.9580394019951964,2123,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
298,Mail Clerk,Clerk,0.9306724289624351,2253,225,3.0,0.5,4.0,-0.6923076923076923,-0.6923076923076923,0.5
299,Mail Clerk,Clerk,0.9306724289624351,2253,225,3.0,0.5,4.0,-0.6923076923076923,-0.6923076923076923,0.5
300,Mail Clerk,Clerk,0.9306724289624351,2253,225,3.0,0.5,4.0,-0.6923076923076923,-0.6923076923076923,0.5
301,Credit Clerk,Clerk,0.979114298382696,2272,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
302,Credit Clerk,Clerk,0.979114298382696,2272,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
303,Credit Clerk,Clerk,0.979114298382696,2272,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
304,Administrative Support Assistant,Clerk,0.951620573012598,2357,225,1.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
305,Administrative Support Assistant,Clerk,0.951620573012598,2357,225,1.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
306,Administrative Support Assistant,Clerk,0.951620573012598,2357,225,1.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
307,Supply Specialist,Clerk,0.9381514893819805,2564,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
308,Supply Specialist,Clerk,0.9381514893819805,2564,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
309,Supply Specialist,Clerk,0.9381514893819805,2564,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
310,Vault Clerk,Clerk,0.9538570442229657,2573,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
311,Vault Clerk,Clerk,0.9538570442229657,2573,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
312,Vault Clerk,Clerk,0.9538570442229657,2573,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
313,Registrar,Clerk,0.9421328608187463,616,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
314,Registrar,Clerk,0.9421328608187463,616,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
315,Registrar,Clerk,0.9421328608187463,616,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
316,Media Clerk,Clerk,0.9249240875296699,852,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
317,Media Clerk,Clerk,0.9249240875296699,852,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
318,Media Clerk,Clerk,0.9249240875296699,852,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
319,Dispatch Clerk,Clerk,0.9379502129780712,1109,225,3.0,2.0,4.0,-0.6923076923076923,-0.6923076923076923,2.0
320,Dispatch Clerk,Clerk,0.9379502129780712,1109,225,3.0,2.0,4.0,-0.6923076923076923,-0.6923076923076923,2.0
321,Dispatch Clerk,Clerk,0.9379502129780712,1109,225,3.0,2.0,4.0,-0.6923076923076923,-0.6923076923076923,2.0
322,Rover,Clerk,0.9502242801511693,1209,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
323,Rover,Clerk,0.9502242801511693,1209,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
324,Rover,Clerk,0.9502242801511693,1209,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
325,Night Stocker,Clerk,0.9457833021573467,1484,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
326,Night Stocker,Clerk,0.9457833021573467,1484,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
327,Night Stocker,Clerk,0.9457833021573467,1484,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
328,Parts Clerk,Clerk,0.9648465906292735,1518,225,6.0,-0.6470588235294118,4.0,-0.6923076923076923,-0.6923076923076923,-0.6470588235294118
329,Parts Clerk,Clerk,0.9648465906292735,1518,225,6.0,-0.6470588235294118,4.0,-0.6923076923076923,-0.6923076923076923,-0.6470588235294118
330,Parts Clerk,Clerk,0.9648465906292735,1518,225,6.0,-0.6470588235294118,4.0,-0.6923076923076923,-0.6923076923076923,-0.6470588235294118
331,Parts Clerk,Time Clerk,0.9522026666559035,1518,2130,6.0,-0.6470588235294118,4.0,-0.6923076923076923,-0.6923076923076923,-0.6470588235294118
332,Parts Clerk,Time Clerk,0.9522026666559035,1518,2130,6.0,-0.6470588235294118,4.0,-0.6923076923076923,-0.6923076923076923,-0.6470588235294118
333,Parts Clerk,Time Clerk,0.9522026666559035,1518,2130,6.0,-0.6470588235294118,4.0,-0.6923076923076923,-0.6923076923076923,-0.6470588235294118
334,Stockroom Clerk,Clerk,0.9438683624538624,1773,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
335,Stockroom Clerk,Clerk,0.9438683624538624,1773,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
336,Stockroom Clerk,Clerk,0.9438683624538624,1773,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
337,Kitchen Clerk,Clerk,0.9272104359598631,1795,225,1.0,-0.8333333333333334,4.0,-0.6923076923076923,-0.6923076923076923,-0.8333333333333334
338,Kitchen Clerk,Clerk,0.9272104359598631,1795,225,1.0,-0.8333333333333334,4.0,-0.6923076923076923,-0.6923076923076923,-0.8333333333333334
339,Kitchen Clerk,Clerk,0.9272104359598631,1795,225,1.0,-0.8333333333333334,4.0,-0.6923076923076923,-0.6923076923076923,-0.8333333333333334
340,Grocery Clerk,Clerk,0.9662112755179602,2193,225,63.0,0.05,4.0,-0.6923076923076923,-0.6923076923076923,0.05
341,Grocery Clerk,Clerk,0.9662112755179602,2193,225,63.0,0.05,4.0,-0.6923076923076923,-0.6923076923076923,0.05
342,Grocery Clerk,Clerk,0.9662112755179602,2193,225,63.0,0.05,4.0,-0.6923076923076923,-0.6923076923076923,0.05
343,Grocery Clerk,Time Clerk,0.954109562571322,2193,2130,63.0,0.05,4.0,-0.6923076923076923,-0.6923076923076923,0.05
344,Grocery Clerk,Time Clerk,0.954109562571322,2193,2130,63.0,0.05,4.0,-0.6923076923076923,-0.6923076923076923,0.05
345,Grocery Clerk,Time Clerk,0.954109562571322,2193,2130,63.0,0.05,4.0,-0.6923076923076923,-0.6923076923076923,0.05
346,Production Clerk,Clerk,0.9411239065211916,2452,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
347,Production Clerk,Clerk,0.9411239065211916,2452,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
348,Production Clerk,Clerk,0.9411239065211916,2452,225,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
349,Stock Controller,Clerk,0.9206852204137654,2494,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
350,Stock Controller,Clerk,0.9206852204137654,2494,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
351,Stock Controller,Clerk,0.9206852204137654,2494,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
352,Outpatient Clerk,Clerk,0.9603793506617881,2826,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
353,Outpatient Clerk,Clerk,0.9603793506617881,2826,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
354,Outpatient Clerk,Clerk,0.9603793506617881,2826,225,1.0,,4.0,-0.6923076923076923,-0.6923076923076923,
355,Meter Reader,Clerk,0.9323935843430731,2834,225,2.0,,4.0,-0.6923076923076923,-0.6923076923076923,
356,Meter Reader,Clerk,0.9323935843430731,2834,225,2.0,,4.0,-0.6923076923076923,-0.6923076923076923,
357,Meter Reader,Clerk,0.9323935843430731,2834,225,2.0,,4.0,-0.6923076923076923,-0.6923076923076923,
358,Food Clerk,Clerk,0.9452062051386051,2882,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
359,Food Clerk,Clerk,0.9452062051386051,2882,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
360,Food Clerk,Clerk,0.9452062051386051,2882,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
361,Crew Clerk,Clerk,0.9260415846738688,2939,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
362,Crew Clerk,Clerk,0.9260415846738688,2939,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
363,Crew Clerk,Clerk,0.9260415846738688,2939,225,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
364,Customer Service Clerk,Time Clerk,0.9735909944861856,2722,2130,13.0,-0.43478260869565216,4.0,-0.6923076923076923,-0.6923076923076923,-0.43478260869565216
365,Customer Service Clerk,Time Clerk,0.9735909944861856,2722,2130,13.0,-0.43478260869565216,4.0,-0.6923076923076923,-0.6923076923076923,-0.43478260869565216
366,Customer Service Clerk,Time Clerk,0.9735909944861856,2722,2130,13.0,-0.43478260869565216,4.0,-0.6923076923076923,-0.6923076923076923,-0.43478260869565216
367,Legal Assistant,Contract Clerk,0.9592066795893368,634,1859,51.0,-0.48484848484848486,4.0,-0.6923076923076923,-0.6923076923076923,-0.48484848484848486
368,Legal Assistant,Contract Clerk,0.9592066795893368,634,1859,51.0,-0.48484848484848486,4.0,-0.6923076923076923,-0.6923076923076923,-0.48484848484848486
369,Legal Assistant,Contract Clerk,0.9592066795893368,634,1859,51.0,-0.48484848484848486,4.0,-0.6923076923076923,-0.6923076923076923,-0.48484848484848486
370,Assistant Paralegal,Contract Clerk,0.9558921428088034,1296,1859,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
371,Assistant Paralegal,Contract Clerk,0.9558921428088034,1296,1859,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
372,Assistant Paralegal,Contract Clerk,0.9558921428088034,1296,1859,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
373,Judicial Assistant,Contract Clerk,0.9585137304101999,1148,1859,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
374,Judicial Assistant,Contract Clerk,0.9585137304101999,1148,1859,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
375,Judicial Assistant,Contract Clerk,0.9585137304101999,1148,1859,0.0,,4.0,-0.6923076923076923,-0.6923076923076923,
376,Corporate Paralegal,Contract Clerk,0.9650718219213729,2369,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
377,Corporate Paralegal,Contract Clerk,0.9650718219213729,2369,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
378,Corporate Paralegal,Contract Clerk,0.9650718219213729,2369,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
379,Associate Attorney,Contract Clerk,0.9581668623248107,2737,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
380,Associate Attorney,Contract Clerk,0.9581668623248107,2737,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
381,Associate Attorney,Contract Clerk,0.9581668623248107,2737,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
382,Paralegal Specialist,Contract Clerk,0.9456291835772974,2638,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
383,Paralegal Specialist,Contract Clerk,0.9456291835772974,2638,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
384,Paralegal Specialist,Contract Clerk,0.9456291835772974,2638,1859,0.0,0.0,4.0,-0.6923076923076923,-0.6923076923076923,0.0
385,Retail Clerk,Retail Clerk,1.0,27,241,6.0,-0.14285714285714285,6.0,-0.14285714285714285,-0.14285714285714285,-0.14285714285714285
386,Cafeteria Assistant,Retail Clerk,0.922508482559576,2552,241,0.0,,6.0,-0.14285714285714285,-0.14285714285714285,
